algorithm,training_seed,disturbance_type,disturbance_level,num_episodes,success_rate,mean_episode_return,std_episode_return,mean_final_goal_distance,std_final_goal_distance,mean_episode_length,std_episode_length,mean_payload_stability,std_payload_stability,mean_control_effort,std_control_effort,mean_force_imbalance,std_force_imbalance
independent_ddpg,41,observation_noise,0.05,20,1.0,11.119723287077068,0.02763421691933431,0.17940284342261512,0.010847686158139903,58.45,1.2343760409722457,1.0486708186279707,0.09699918926060636,201.51041571794116,4.980538604093067,0.3686282581815444,0.025834299400120234
independent_ddpg,41,observation_noise,0.1,20,1.0,11.085827776236783,0.06733860901187716,0.18737419375773998,0.009131862910020654,63.0,18.887478447512873,1.0193968165633631,0.10624842635333985,227.4344304622754,66.052373823512,0.3508584481470193,0.04777600384200855
independent_ddpg,41,observation_noise,0.2,20,0.5,5.499233955807375,5.6626987583126835,0.3266990658971645,0.16461359944806697,189.8,116.08055279348952,1.1416064088689275,0.3898023777886301,674.7034456015841,405.36743626680186,0.369506101984001,0.0855350545622836
independent_ddpg,47,action_deadzone,0.0,20,1.0,11.150160540291926,0.029983863279291652,0.18820982241076928,0.007198007487519926,64.0,0.5619514869490171,1.3491900915470243,0.03220499483003972,162.26607630249492,11.180587784424915,0.316655532321332,0.05433587221646358
independent_ddpg,47,action_deadzone,0.05,20,1.0,11.15011882420813,0.029904072000873527,0.1882123814335009,0.007180504060859424,64.0,0.5619514869490171,1.349201574046544,0.032131431914651044,162.30524448454577,11.122291709537093,0.31675848877053003,0.05414316236615828
independent_ddpg,47,action_deadzone,0.1,20,1.0,11.150088697686169,0.030004114795202937,0.1882368675799726,0.007188894227734925,64.0,0.5619514869490171,1.3491116125324754,0.032380097875502105,162.31100020018067,11.097834805776952,0.3163183320389274,0.054741912445295186
independent_ddpg,47,action_deadzone,0.2,20,1.0,11.148731584113284,0.031109508607182583,0.18937441092719035,0.007522986287033686,63.95,0.5104177855340407,1.3480691428769644,0.030847612767066466,162.5305855977284,10.65331698594132,0.314005059053436,0.05428714936291147
independent_ddpg,47,action_deadzone,0.3,20,1.0,11.148442066259758,0.031058978569557107,0.1899187336511491,0.007627017671289784,63.95,0.39403446282620663,1.3483915881537172,0.03354575963089606,162.27560740059894,10.99592827591466,0.3136000038177091,0.05660894763202858
independent_ddpg,47,observation_noise,0.0,20,1.0,11.150160540291926,0.029983863279291652,0.18820982241076928,0.007198007487519926,64.0,0.5619514869490171,1.3491900915470243,0.03220499483003972,162.26607630249492,11.180587784424915,0.316655532321332,0.05433587221646358
independent_ddpg,47,observation_noise,0.02,20,1.0,11.119342293485534,0.024633376320132083,0.18625440553595432,0.00688407357865207,64.55,0.7591546545162483,1.3279076579961024,0.04647493986637116,195.03983109984506,8.271209985112282,0.2891573937257859,0.04388956398615072
independent_ddpg,47,observation_noise,0.05,20,1.0,11.094270762272936,0.021378609467171412,0.1854570009603167,0.00768922801574004,67.1,2.2687812633774618,1.3183830886427121,0.09351685827354661,220.90877310287118,9.413404491486316,0.2534239376914515,0.06844283672490606
independent_ddpg,47,observation_noise,0.1,20,1.0,11.067887462446828,0.023109514655299073,0.19025035408362054,0.007053588479764258,69.2,1.7044832524535798,1.3175648854750428,0.12253277335125275,242.49870705317895,6.7090518924320826,0.24557628945339113,0.07605130432528251
independent_ddpg,47,observation_noise,0.2,20,1.0,11.028241342931574,0.021505693165597282,0.18996981796655996,0.00634308631272239,76.75,4.411408654363079,1.2209138165620617,0.17395532163013863,282.42532944379576,16.28713008990244,0.23311996745570332,0.07047288080736172
maddpg,3,action_deadzone,0.0,20,0.9,9.886400334838186,3.4983791386046414,0.2421457167190008,0.17822611976802377,106.35,93.56803041525173,1.2555174475371786,0.08560977681655987,372.0904685526646,309.7660915077848,0.45962459068409034,0.033817192195654204
maddpg,3,action_deadzone,0.05,20,0.8,8.79971404121684,4.723205538647672,0.3183685577625195,0.2974415241741114,108.8,98.08728658431573,1.2560169469896851,0.08818215660284932,382.55392139845094,329.38036934061887,0.4627964261954329,0.03614389803127715
maddpg,3,action_deadzone,0.1,20,0.8,8.789596121462091,4.7452092056997195,0.3277523794664472,0.3143926006322882,108.85,98.06242641136417,1.2559838059360369,0.08736464546860803,383.28798656608274,330.7546520388525,0.46323480130041184,0.03810107484038023
maddpg,3,action_deadzone,0.2,20,0.85,9.390143419554828,4.087455186860016,0.2364415920114969,0.14678529020840836,106.15,93.24685686815117,1.257059107814433,0.08371544752572944,374.0514031088283,314.45554909699166,0.45693307368939456,0.028552217129248096
maddpg,3,action_deadzone,0.3,20,0.85,9.384572733149117,4.101665250890202,0.24347786359629114,0.15425813942995148,106.1,93.16815584285166,1.2701553379703874,0.10049790850407228,372.5857960881236,312.48513886796644,0.454062398844904,0.03343244661847134
maddpg,3,observation_noise,0.0,20,0.9,9.886400334838186,3.4983791386046414,0.2421457167190008,0.17822611976802377,106.35,93.56803041525173,1.2555174475371786,0.08560977681655987,372.0904685526646,309.7660915077848,0.45962459068409034,0.033817192195654204
maddpg,3,observation_noise,0.02,20,0.9,9.863032528304576,3.693112103350549,0.3001854636991711,0.40257435135641656,94.35,82.73055503767701,1.2477545249355075,0.11773930610825042,337.4184787797785,292.17673609213546,0.43474657871510336,0.054951463804110576
maddpg,3,observation_noise,0.05,20,0.85,9.360508759992177,4.252200055637496,0.2931551921140161,0.3212942622230183,96.25,87.82211386780965,1.2448122082526958,0.13501228184704828,346.97249025437884,313.40230099096885,0.42855225637011485,0.06685823088491598
maddpg,3,observation_noise,0.1,20,0.95,10.52109767626007,2.602253247001298,0.21928394114505342,0.16814075143316842,71.8,53.727969781503056,1.0796519525000001,0.10282904077910576,260.2547516849086,192.8791655803395,0.3888837818034219,0.054980214175944675
maddpg,3,observation_noise,0.2,20,0.95,10.524482787084366,2.5882534518095923,0.21306899732199894,0.14870518472522307,71.6,53.785539046534765,0.9776663373538872,0.11474234693768698,263.08471829466225,197.0530363859711,0.32354554396919794,0.07054640817470986
maddpg,7,action_deadzone,0.0,20,1.0,11.04293578638019,0.10066811141799376,0.18958640759190254,0.0060116153640248915,77.45,26.36879136203889,1.625065470965432,0.25798876166847273,268.11417144432653,92.22270869008145,0.43375351438572746,0.021406110064925935
maddpg,7,action_deadzone,0.05,20,0.95,10.352130329178749,3.0956388480510832,0.3404062085253401,0.6772735028365973,88.6,56.31340870520982,1.6302520784592474,0.2552920518834429,308.0999169671761,199.64093413576788,0.4324568817146151,0.022579989056378653
maddpg,7,action_deadzone,0.1,20,0.95,10.32915200807065,3.0407666969205622,0.3307384787187078,0.6289465135360708,98.15,69.18037065678766,1.5984632211840415,0.23721993037080116,340.7460185347932,243.90848750989375,0.43636354816112854,0.029304566595889443
maddpg,7,action_deadzone,0.2,20,0.85,9.065820916106748,4.932719629347923,0.5687965216553942,1.1115432573169681,104.9,84.13391580969999,1.611757699619588,0.24647844732661683,366.0189329434678,301.11472266232397,0.4436045424858386,0.034367182425241095
maddpg,7,action_deadzone,0.3,20,1.0,11.037698460105025,0.12895453455158848,0.18901301065515083,0.007542489643813073,79.3,35.74485608926276,1.6200114416360392,0.27597861278928254,273.92508730913875,123.5305912156579,0.43590561930429406,0.020855816200668433
maddpg,7,observation_noise,0.0,20,1.0,11.04293578638019,0.10066811141799376,0.18958640759190254,0.0060116153640248915,77.45,26.36879136203889,1.625065470965432,0.25798876166847273,268.11417144432653,92.22270869008145,0.43375351438572746,0.021406110064925935
maddpg,7,observation_noise,0.02,20,0.8,8.444759272835359,5.4201346995850335,0.6552158087099375,1.0557628901536649,115.55,94.66143270680655,1.5366186020711414,0.24012542643405543,400.6614110020752,327.3317092257353,0.4437053452221794,0.08247612275893282
maddpg,7,observation_noise,0.05,20,0.9,9.8297734684695,3.8361527285845316,0.34854508622071434,0.6000038989152556,92.05,71.16731582759928,1.3442998465359077,0.22891081596849633,322.31793662822946,247.33067670388334,0.43021405424148673,0.056852570643324
maddpg,7,observation_noise,0.1,20,1.0,11.082994375930957,0.02844614093786883,0.18388743231898153,0.00821966141333965,65.8,2.5669970167903435,0.9055040678805304,0.33545607171119557,233.75474164647213,9.563974147317474,0.32797670089564435,0.059856134037696726
maddpg,7,observation_noise,0.2,20,1.0,10.997386352063222,0.15732896748837522,0.18810523531923656,0.01002909242789454,86.5,43.27087266340525,0.6771892216487809,0.33013682885203416,315.1448463762773,160.6969261885504,0.282499651512812,0.07932367766235626
maddpg,11,action_deadzone,0.0,20,1.0,11.08005804428708,0.02238029082404429,0.19505267657570594,0.0035208635791332127,68.2,1.9628121608924707,1.6085303966188835,0.059996367053252606,225.52568937991128,5.056480224946932,0.42970607377004927,0.05567012847738494
maddpg,11,action_deadzone,0.05,20,1.0,11.080481906557043,0.02268676709492181,0.19443729239243152,0.0036811388419109533,68.25,1.9159991209755154,1.6096298913546785,0.05921118174628549,225.71731371120777,5.089533567171666,0.43009064962149085,0.05607948836522152
maddpg,11,action_deadzone,0.1,20,1.0,11.080586826374338,0.022006935010200526,0.19435968308052756,0.003887219420203438,68.25,1.9967078166980654,1.6095306235966877,0.06026517743689788,225.68995269371462,5.196409097554809,0.4299074892219686,0.05571646070660285
maddpg,11,action_deadzone,0.2,20,1.0,11.081758594609074,0.023313671379923528,0.19327105674456707,0.00428371367625926,68.25,1.915999120975515,1.6089506953021533,0.057415444738354686,225.60666952916617,5.107740255524143,0.4306351064026236,0.05681574154803904
maddpg,11,action_deadzone,0.3,20,1.0,11.081770862926897,0.021908672844557414,0.19290243836919524,0.0054397320905817705,68.3,1.9221698265515657,1.6113958964207007,0.06375446855859541,225.963205868108,5.4199136552735405,0.43089604489299127,0.05728307319933487
maddpg,11,observation_noise,0.0,20,1.0,11.08005804428708,0.02238029082404429,0.19505267657570594,0.0035208635791332127,68.2,1.9628121608924707,1.6085303966188835,0.059996367053252606,225.52568937991128,5.056480224946932,0.42970607377004927,0.05567012847738494
maddpg,11,observation_noise,0.02,20,1.0,11.073448387794997,0.02500307988121499,0.19292507641946438,0.004148208053875151,67.95,2.723677854048013,1.5835860646242905,0.09204351524598833,234.26310671949582,9.916964939850054,0.41860012511338346,0.0506863562535067
maddpg,11,observation_noise,0.05,20,1.0,11.068548025245946,0.03040190463347667,0.19324880140135142,0.004934099423854912,66.5,2.982404540317304,1.4715710162661657,0.10373790548257499,238.83961443086235,11.669567251171793,0.39185706617666594,0.044400974054245826
maddpg,11,observation_noise,0.1,20,1.0,11.060595141770955,0.04051283380118812,0.19207454768955973,0.005914131163381466,66.95,7.890533968990275,1.3588169239906809,0.1635632350126958,247.96691065669856,28.789934336125025,0.3486287078469691,0.02866696479802201
maddpg,11,observation_noise,0.2,20,1.0,11.001778410233602,0.07856309574626125,0.1934457783048755,0.005032031027845529,81.55,19.440800828209348,1.3582984891540213,0.3174504531044765,305.41233013438966,71.69855967179817,0.31685881287978235,0.03537927298242613
maddpg,19,action_deadzone,0.0,20,1.0,11.122871941117591,0.027743610849649068,0.18898552890627193,0.007938634480591768,68.35,1.8431951662948303,0.8722996467788962,0.13558411833920206,188.77897530374506,13.313005696429874,0.1871952525874299,0.01930431439822732
maddpg,19,action_deadzone,0.05,20,1.0,11.122878540420606,0.027731969349270465,0.18897730925312411,0.007944059119592405,68.35,1.8431951662948303,0.8722815116031294,0.1355855321846028,188.7806606394263,13.300939762521763,0.18720752769716223,0.019306049655404483
maddpg,19,action_deadzone,0.1,20,1.0,11.122755920157033,0.02774728720018263,0.18904545944705176,0.007856283741177078,68.35,1.8431951662948303,0.8720940725836817,0.135414057385127,188.83515641813136,13.28140586465081,0.18717685907056542,0.01935681971323643
maddpg,19,action_deadzone,0.2,20,1.0,11.122468204245706,0.027500980501016042,0.18912087104997144,0.007882486222145898,68.35,1.8431951662948303,0.8717414670613641,0.13470291856035468,189.04741952490352,13.170869003221815,0.18681247410915247,0.019236456020810203
maddpg,19,action_deadzone,0.3,20,1.0,11.122779389700918,0.02918141405399689,0.1884494847991629,0.007713832533921906,68.35,1.631111987507133,0.872962525498755,0.1329806609886451,189.40760302319146,13.150137340152938,0.18651222119328076,0.019754425278189307
maddpg,19,observation_noise,0.0,20,1.0,11.122871941117591,0.027743610849649068,0.18898552890627193,0.007938634480591768,68.35,1.8431951662948303,0.8722996467788962,0.13558411833920206,188.77897530374506,13.313005696429874,0.1871952525874299,0.01930431439822732
maddpg,19,observation_noise,0.02,20,1.0,11.106797019383567,0.02719657972356776,0.18699596739801838,0.00783402985525652,68.4,1.846761033753279,0.8625247242656757,0.13411807796303202,206.8434875787419,9.626214587051,0.18242275954850012,0.02009731993703061
maddpg,19,observation_noise,0.05,20,1.0,11.089090290073864,0.024730595569046224,0.18696953917320897,0.008792454982714476,68.4,1.6982963599783716,0.835379252494237,0.1293796497303468,224.5766159349842,8.443736841151793,0.17720176805399138,0.024913644560347763
maddpg,19,observation_noise,0.1,20,1.0,11.075520269782022,0.026978385351349693,0.1872478308225633,0.0075839485666064155,68.15,2.7582412397834424,0.756075063067715,0.12634817624445355,237.86833857364658,10.735157255397949,0.18616384741997805,0.03233422217486777
maddpg,19,observation_noise,0.2,20,0.95,10.444015815271268,2.521352019558896,0.21127433763105005,0.10427849687193749,93.5,58.346965825590544,0.6781462096797406,0.18945403033579353,345.3462792812726,222.59410579535677,0.27638035438789144,0.16565336806274578
maddpg,23,action_deadzone,0.0,20,1.0,11.07157681015633,0.04100765485360611,0.18597212530719762,0.008699101962388676,67.0,4.553772293962794,0.4282429262268277,0.06327947859420753,243.0875411502759,22.316334722995965,0.2553304311601503,0.027361703798566634
maddpg,23,action_deadzone,0.05,20,1.0,11.07227461768016,0.04199319427255372,0.18526252302446836,0.00817635678065739,67.0,4.553772293962794,0.430604964923844,0.06558103837334628,243.09937102640401,22.308840821386397,0.2569134089565305,0.027332746762080178
maddpg,23,action_deadzone,0.1,20,1.0,11.072099851173334,0.04183491469044623,0.18582966317299526,0.008582109398376211,66.9,4.666791978267412,0.43285191181191995,0.06479302778151215,242.70696846796977,22.695843152259275,0.2575988635427218,0.02680985200860979
maddpg,23,action_deadzone,0.2,20,1.0,11.071880688224336,0.04128437300789577,0.18552685544737663,0.008592724181732398,67.0,4.483889289210291,0.43196398684873144,0.0634700710196448,243.22909806522398,21.6370612966812,0.25884606403603055,0.02663897997909376
maddpg,23,action_deadzone,0.3,20,1.0,11.071888466873862,0.0414234843274889,0.18547040517505559,0.009150774792617892,67.1,4.529435889123966,0.42814491755602335,0.06027750017217804,243.2776672338188,21.846443853368292,0.25719229478914746,0.026943509533153356
maddpg,23,observation_noise,0.0,20,1.0,11.07157681015633,0.04100765485360611,0.18597212530719762,0.008699101962388676,67.0,4.553772293962794,0.4282429262268277,0.06327947859420753,243.0875411502759,22.316334722995965,0.2553304311601503,0.027361703798566634
maddpg,23,observation_noise,0.02,20,1.0,11.068357540788952,0.038017681345473016,0.18670347711020868,0.007503165616326989,66.9,4.459171506716888,0.4451347077387604,0.09447630068949879,245.57548484588233,20.26335695075353,0.2590322546338771,0.029435001272016873
maddpg,23,observation_noise,0.05,20,1.0,11.064678095678744,0.03415844302103451,0.18723012935381608,0.008519288951233273,66.4,4.018378829957751,0.46421415064135657,0.13666233514116022,248.72828999619793,16.1124026995893,0.2629567150632915,0.04139931570777655
maddpg,23,observation_noise,0.1,20,1.0,11.073095970312005,0.03602203268829637,0.18248390849481833,0.011514721543318928,65.1,3.7542957851114065,0.5075901130270355,0.18498231300441983,245.05661223494616,13.394851375067903,0.2592463192700317,0.03917255535912108
maddpg,23,observation_noise,0.2,20,1.0,11.010168245743007,0.18676505409721772,0.18336022282146064,0.009416760523447771,81.2,49.67112896473744,0.4399050241224029,0.19842176150950283,307.1079864765054,179.62442281528038,0.2644093790628474,0.05025822399603338
maddpg,29,action_deadzone,0.0,20,1.0,11.069358498908969,0.025780104768267354,0.19218978346077406,0.00549567039634093,77.35,2.084403234046921,0.43186693026198614,0.06157792203458249,239.08818823660712,9.279307229854009,0.3343237768906002,0.021513913011681592
maddpg,29,action_deadzone,0.05,20,1.0,11.069501478855909,0.02681575909340194,0.1919122398472472,0.006082231822272221,77.4,2.1860803664140667,0.4315119194583718,0.060343502592647896,239.22276509751174,9.452651595849614,0.33404287888504886,0.021566856681938126
maddpg,29,action_deadzone,0.1,20,1.0,11.068932052665605,0.026272883923492196,0.1923656286027469,0.0052607037808476784,77.4,2.1860803664140667,0.4322761136109435,0.06160631162859208,239.3387111241559,9.5515958660825,0.33407644375622636,0.021314704856683478
maddpg,29,action_deadzone,0.2,20,1.0,11.069479714378668,0.026852992389554436,0.1918114223490483,0.005774632422716796,77.4,2.0365088806711937,0.4318625659208104,0.06281039276888518,239.34528712535484,8.903685404383792,0.33269314640604836,0.020559449034643556
maddpg,29,action_deadzone,0.3,20,1.0,11.072298494930783,0.02591180039498931,0.18904059737028783,0.007112626967404293,77.55,2.114486375359026,0.4378169290684523,0.06363677217725086,239.29735627479675,9.584970211712628,0.33700579469049774,0.032875811618796845
maddpg,29,observation_noise,0.0,20,1.0,11.069358498908969,0.025780104768267354,0.19218978346077406,0.00549567039634093,77.35,2.084403234046921,0.43186693026198614,0.06157792203458249,239.08818823660712,9.279307229854009,0.3343237768906002,0.021513913011681592
maddpg,29,observation_noise,0.02,20,1.0,11.067265233642138,0.024482344399561214,0.18817967876552708,0.007612117476028026,77.5,1.5043795713638368,0.42092960811248104,0.06007568579856391,245.19154009011754,7.072963599788508,0.34063695235741936,0.03440233358130712
maddpg,29,observation_noise,0.05,20,1.0,11.059770072642824,0.019735847452652545,0.18608820267791362,0.00671988791227944,78.1,2.100125309544523,0.42898232945611303,0.05427073906632209,254.77821551656302,6.733140257019976,0.33743847360048473,0.03787779695988275
maddpg,29,observation_noise,0.1,20,1.0,11.045373849626321,0.01953580710387082,0.18764023048927653,0.006869784543005311,78.4,2.087557121815375,0.41938041014130745,0.07264927238103644,267.6223554889421,9.539067082234698,0.33211585988520237,0.03125556585473816
maddpg,29,observation_noise,0.2,20,0.95,10.436861476115519,2.6641163167249955,0.24314322542165762,0.24788844704873644,90.25,49.530293760485606,0.48839457152992904,0.30466190140156435,320.6318592052503,184.1379920134226,0.3185702376377943,0.059260529043386495
maddpg,31,action_deadzone,0.0,20,1.0,11.144816962786535,0.021120183539667384,0.1907046983498148,0.004021931603304896,77.15,2.7772572611727635,0.3366774665596612,0.011396053905943025,165.11493118525016,5.219798697532271,0.4660777493389349,0.013337276626892014
maddpg,31,action_deadzone,0.05,20,1.0,11.144877381767037,0.021123456554920397,0.19060476786283836,0.004010254270655681,77.15,2.7772572611727635,0.3366822576431859,0.01141494618850408,165.154361366295,5.2349515488624885,0.46613893569385556,0.013327676677101934
maddpg,31,action_deadzone,0.1,20,1.0,11.145041605996266,0.02135092023337583,0.19031004818416158,0.0039476172483415,77.15,2.7772572611727635,0.3370171218847583,0.011511045273462042,165.2848484446908,5.265078842654582,0.46638438639297686,0.013346033536191784
maddpg,31,action_deadzone,0.2,20,1.0,11.144860213026003,0.021984630150133726,0.19014770461151204,0.004353453539303052,77.05,2.762054917705485,0.33767806919807264,0.011449266449258682,165.62858355355317,5.432574458961025,0.467172857205607,0.013755993192879956
maddpg,31,action_deadzone,0.3,20,1.0,11.14324040788506,0.024748238864669612,0.19151677011192866,0.00511193612340148,76.75,2.5313819816144103,0.3386404954851301,0.011053567634360072,165.87927405495017,4.770611837776809,0.4680473572130815,0.01399771421550201
maddpg,31,observation_noise,0.0,20,1.0,11.144816962786535,0.021120183539667384,0.1907046983498148,0.004021931603304896,77.15,2.7772572611727635,0.3366774665596612,0.011396053905943025,165.11493118525016,5.219798697532271,0.4660777493389349,0.013337276626892014
maddpg,31,observation_noise,0.02,20,1.0,11.102071152069641,0.023787532970096444,0.19084401950015786,0.005046130749041846,76.9,3.0418138632972544,0.3397888585603498,0.011605112791248002,207.72129998911868,8.13584333300211,0.45998810275901986,0.017119766786096474
maddpg,31,observation_noise,0.05,20,1.0,11.064180089753961,0.026831908996202747,0.1935295132995078,0.0041699298126681005,77.7,2.6576602293628206,0.34243365070476495,0.02583724604296858,242.92687527147314,7.780425642031517,0.424691530923578,0.023034367753410688
maddpg,31,observation_noise,0.1,20,1.0,11.029522744386487,0.031205345031809974,0.19506434265978748,0.004129956690691617,83.15,4.891184336183451,0.37143060563279245,0.05176501531766258,276.04935377389523,17.49625006740354,0.34353894523813255,0.026714297955295643
maddpg,31,observation_noise,0.2,20,1.0,10.995627264446217,0.027599084111517052,0.19355337096521436,0.004417292761299673,88.95,5.605213738353925,0.42259559310925,0.05841607791592234,311.45590175357455,20.37685958666458,0.2811893406543231,0.02756890119231473
maddpg,37,action_deadzone,0.0,20,1.0,11.120923347025746,0.03327246117414443,0.1849812758634173,0.009071913733988492,64.85,2.1830688201896455,0.3233961819259772,0.04703068273273779,194.73191881088695,13.942790123861316,0.274793312155176,0.030589763428905445
maddpg,37,action_deadzone,0.05,20,1.0,11.120903907905085,0.03330140954646044,0.18499989379833326,0.009080674976259263,64.85,2.1830688201896455,0.3234420359193245,0.04703612318082456,194.73272077846667,13.960957156307064,0.2747855713153492,0.03056701165880311
maddpg,37,action_deadzone,0.1,20,1.0,11.122283763029918,0.03112625685414491,0.183504713100535,0.00893850187368466,64.9,2.22190056151556,0.32345140602976846,0.046993636238875695,194.84802453776808,14.07642159024419,0.27472589742452524,0.03048289926554097
maddpg,37,action_deadzone,0.2,20,1.0,11.122216031418429,0.03181170225953651,0.18450646660532816,0.008007312131323609,64.8,2.483630619200766,0.3270896890849516,0.045119005239644766,193.9140541558255,16.41535516873381,0.275217320568438,0.029895559826867688
maddpg,37,action_deadzone,0.3,20,1.0,11.121621783420414,0.03510843866506624,0.1854896889295901,0.008429101462625394,64.75,2.4468024246479647,0.32445272978940143,0.046404024621236,193.52491967649763,16.47434487499094,0.2740671815976616,0.03274955509734141
maddpg,37,observation_noise,0.0,20,1.0,11.120923347025746,0.03327246117414443,0.1849812758634173,0.009071913733988492,64.85,2.1830688201896455,0.3233961819259772,0.04703068273273779,194.73191881088695,13.942790123861316,0.274793312155176,0.030589763428905445
maddpg,37,observation_noise,0.02,20,1.0,11.111948104235125,0.030180842672242504,0.1832606129039411,0.008321286291491542,64.6,2.3033156878497434,0.33392235026102923,0.06121344337530172,205.42766147453978,11.396580494198965,0.26853730797690273,0.02846782505370275
maddpg,37,observation_noise,0.05,20,1.0,11.099054702137982,0.030562028145993955,0.1830850645141584,0.00997934884423702,65.55,2.704285098641939,0.34933708720387197,0.05641733258842056,218.49671755905177,9.704057426643363,0.23296186076201963,0.03060078952498727
maddpg,37,observation_noise,0.1,20,1.0,11.076666114663931,0.030034917897652804,0.18629863644358902,0.010247242486568935,68.85,4.068815940527995,0.3382821285695774,0.0718600392388371,237.67173147599132,12.249471827513874,0.22517563884582548,0.040769599508208014
maddpg,37,observation_noise,0.2,20,1.0,11.02563690624454,0.02664185590263115,0.1886169532722328,0.007996456719135615,78.65,3.923948065539686,0.33902144062673906,0.08030212597042655,286.38254390900795,13.696109464183243,0.21994445698378953,0.036399516637912264
maddpg,41,action_deadzone,0.0,20,1.0,11.102654837551517,0.020153251121715933,0.18386447370617628,0.008065748077784207,69.45,0.6048053188292998,0.271114339142229,0.02103847656601555,214.1172431117916,2.155800030183451,0.25593066974947154,0.010484225526790689
maddpg,41,action_deadzone,0.05,20,1.0,11.102662679929836,0.020136111087468742,0.18386172321453392,0.008049778403042758,69.45,0.6048053188292998,0.27112259541825134,0.021033499859783027,214.11212220443403,2.172755731191791,0.25593041516824966,0.01047722791596794
maddpg,41,action_deadzone,0.1,20,1.0,11.10252145509089,0.020222114427837355,0.18397134421182598,0.008061367103829261,69.45,0.6048053188292998,0.2712474216868638,0.02120055530282552,214.14370628490514,2.2379414830982403,0.2559307233096827,0.010469655925627071
maddpg,41,action_deadzone,0.2,20,1.0,11.102376999980379,0.020186832804457884,0.184157274554597,0.007920446511772537,69.45,0.6048053188292998,0.27150695896257765,0.0210886203808271,214.10213820281083,2.4580603191084354,0.2558226495374241,0.010565761378646106
maddpg,41,action_deadzone,0.3,20,1.0,11.102009909610297,0.02020976462408122,0.18422067399723208,0.008138370362069304,69.45,0.6048053188292998,0.2715872841871848,0.020753892367744976,214.4059202776752,2.367176781215045,0.2561884097054457,0.010275415451512742
maddpg,41,observation_noise,0.0,20,1.0,11.102654837551517,0.020153251121715933,0.18386447370617628,0.008065748077784207,69.45,0.6048053188292998,0.271114339142229,0.02103847656601555,214.1172431117916,2.155800030183451,0.25593066974947154,0.010484225526790689
maddpg,41,observation_noise,0.02,20,1.0,11.075408661689107,0.022838935835122854,0.18813717902488458,0.009500768619237213,69.55,0.7591546545162478,0.26953245274632665,0.025489426446840973,237.09068214135314,4.413932802965723,0.25393163627943327,0.011369719094614624
maddpg,41,observation_noise,0.05,20,1.0,11.064669821923962,0.016408244850149793,0.1856255910624311,0.008976865665056677,70.45,1.3945382182304153,0.2714984361474206,0.031484240719296515,250.341143327581,6.547872602992752,0.24518018183345372,0.012841814768850513
maddpg,41,observation_noise,0.1,20,1.0,11.05486447370015,0.027624163190610528,0.18459236190834694,0.008975444482608431,72.25,2.359192546971147,0.29097082960192827,0.043173208181737796,261.1796062169597,9.147321214412404,0.2308268159622877,0.025440523593747294
maddpg,41,observation_noise,0.2,20,1.0,11.034339535503022,0.02748313090480057,0.18644409105525922,0.007529228904024475,75.6,2.603641175051019,0.33559716729272965,0.09124535221969857,279.85285892851823,10.220129265138494,0.25991827865969946,0.041856860969397565
maddpg,47,action_deadzone,0.0,20,1.0,10.892887981001923,0.10826683830553396,0.19249121593424195,0.004212944260279811,121.0,27.642454000285408,0.8281062982205689,0.11930681205234943,415.2572654596364,96.51856187188865,0.3264431234382713,0.07117570698984053
maddpg,47,action_deadzone,0.05,20,1.0,10.892930962492347,0.10829344729915076,0.19224879589353114,0.003993274567147373,121.05,27.628122590844583,0.8286157039852731,0.11870575283666865,415.45676670996875,96.4671258195973,0.3266323892823014,0.07119558387131752
maddpg,47,action_deadzone,0.1,20,1.0,10.89360879023584,0.10903371869651302,0.19152311527743235,0.00399496944473283,121.1,27.606063407195624,0.8284574075280002,0.1185293320729071,415.5046018705275,96.47777661034176,0.32663826897119386,0.07099489663814759
maddpg,47,action_deadzone,0.2,20,1.0,10.89154224709929,0.11036781349380094,0.19374572158173567,0.0038468561144561096,121.0,27.71091367750449,0.8290363553043173,0.12048308644348173,415.34854076338314,97.1309990446242,0.3269890002145827,0.07167815200891986
maddpg,47,action_deadzone,0.3,20,1.0,10.89975946724103,0.1049738889732634,0.19283850460350543,0.004755714697116504,119.0,26.43761275949575,0.8215342085073999,0.11352458767677212,408.0385040657047,92.1119895231149,0.32315727838140024,0.06718235814304513
maddpg,47,observation_noise,0.0,20,1.0,10.892887981001923,0.10826683830553396,0.19249121593424195,0.004212944260279811,121.0,27.642454000285408,0.8281062982205689,0.11930681205234943,415.2572654596364,96.51856187188865,0.3264431234382713,0.07117570698984053
maddpg,47,observation_noise,0.02,20,1.0,10.90725119578533,0.12132236299330106,0.19476708821170913,0.0027041339024230287,112.75,30.845753780962937,0.8183137997663016,0.13289619266816202,398.618301699065,106.51322715417416,0.30784036800913855,0.06820641595778074
maddpg,47,observation_noise,0.05,20,1.0,10.944156571710028,0.13069333625656493,0.19231827015662392,0.005676820446509285,100.8,34.56283370448972,0.7491707170785553,0.18073645589968235,364.16164913642695,116.42193500030602,0.2816866577200382,0.06425825584148609
maddpg,47,observation_noise,0.1,20,1.0,11.044331933614103,0.10609303918987477,0.18395114762182338,0.008513115959369435,73.25,26.183311277867134,0.5793404433683444,0.1702741246631817,272.35339251466377,90.3103358504353,0.2508566608997646,0.04935274930470431
